dataset,country_code,country,series,sector_code,unit,theme,period,value
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-03,2.398381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-04,2.1434
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-05,2.0805714
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-06,2.0809048
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-07,2.079087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-08,2.1139048
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-09,2.1715
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-10,2.1873043
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-11,2.2169
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-12,2.2671429
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2026-01,2.2453182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2026-02,2.2207
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2026-03,2.5651364
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-01,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-02,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-03,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-04,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-05,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-06,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-07,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-08,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-09,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-10,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-11,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2000-12,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-01,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-02,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-03,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-04,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-05,3.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-06,2.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-07,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-08,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-09,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-10,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-11,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2001-12,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-01,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-02,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-03,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-04,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-05,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-06,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-07,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-08,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-09,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-10,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-11,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2002-12,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-01,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-02,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-03,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-04,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-05,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-06,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-07,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-08,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-09,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-10,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-11,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2003-12,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-01,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-02,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-03,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-04,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-05,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-06,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-07,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-08,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-09,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-10,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-11,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2004-12,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-01,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-02,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-03,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-04,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-05,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-06,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-07,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-08,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-09,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-10,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-11,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2005-12,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-01,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-02,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-03,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-04,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-05,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-06,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-07,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-08,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-09,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-10,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-11,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2006-12,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-01,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-02,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-03,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-04,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-05,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-06,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-07,1.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-08,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-09,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-10,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-11,3.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2007-12,3.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-01,3.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-02,3.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-03,3.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-04,3.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-05,3.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-06,3.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-07,4.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-08,3.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-09,3.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-10,3.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-11,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2008-12,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-01,1.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-02,1.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-03,0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-04,0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-05,0.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-06,-0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-07,-0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-08,-0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-09,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-10,-0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-11,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2009-12,0.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-01,0.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-02,0.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-03,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-04,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-05,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-06,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-07,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-08,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-09,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-10,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-11,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2010-12,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-01,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-02,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-03,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-04,2.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-05,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-06,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-07,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-08,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-09,3.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-10,3.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-11,3.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2011-12,2.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-01,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-02,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-03,2.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-04,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-05,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-06,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-07,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-08,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-09,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-10,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-11,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2012-12,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-01,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-02,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-03,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-04,1.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-05,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-06,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-07,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-08,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-09,1.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-10,0.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-11,0.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2013-12,0.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-01,0.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-02,0.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-03,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-04,0.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-05,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-06,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-07,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-08,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-09,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-10,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-11,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2014-12,-0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-01,-0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-02,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-03,-0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-04,0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-05,0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-06,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-07,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-08,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-09,0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-10,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-11,0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2015-12,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-01,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-02,-0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-03,0.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-04,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-05,-0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-06,0.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-07,0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-08,0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-09,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-10,0.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-11,0.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2016-12,1.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-01,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-02,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-03,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-04,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-05,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-06,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-07,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-08,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-09,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-10,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-11,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2017-12,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-01,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-02,1.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-03,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-04,1.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-05,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-06,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-07,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-08,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-09,2.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-10,2.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-11,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2018-12,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-01,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-02,1.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-03,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-04,1.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-05,1.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-06,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-07,1.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-08,1.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-09,0.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-10,0.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-11,1.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2019-12,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-01,1.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-02,1.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-03,0.7
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-04,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-05,0.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-06,0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-07,0.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-08,-0.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-09,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-10,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-11,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2020-12,-0.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-01,0.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-02,0.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-03,1.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-04,1.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-05,2.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-06,1.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-07,2.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-08,3.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-09,3.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-10,4.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-11,4.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2021-12,5.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-01,5.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-02,5.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-03,7.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-04,7.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-05,8.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-06,8.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-07,8.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-08,9.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-09,9.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-10,10.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-11,10.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2022-12,9.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-01,8.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-02,8.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-03,6.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-04,7.0
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-05,6.1
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-06,5.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-07,5.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-08,5.2
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-09,4.3
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-10,2.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-11,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2023-12,2.9
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-01,2.8
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-02,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-03,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-04,2.4
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-05,2.6
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-06,2.5
ICP,U2,Euro area,HICP — all items,HICP_all,PCT,Inflation,2024-07,2.6
